name;region;style;brewery;review
Redhook Blonde Ale;Woodinville, Washington, United States;Blonde Ale / Golden Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);Pours a pale bubbly yellow with aroma of hops mixed with a slight sweetness of fruit. Taste is slightly sour with a hint of hops that dissapates after the swallow. Overall a decent blonde golden ale with no complexity.
Redhook Blonde Ale;Woodinville, Washington, United States;Blonde Ale / Golden Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);Bottle poured into a shaker. Pours a deep gold with about a finger of white head. Aroma of light citrus and a little bready wheat. Taste is lightly bitter. Medium-light bodied with a somewhat thin texture. Lively carbonation and a decently long finish. Overall, not bad. Nothing I would seek out but I would drink it again.
Redhook Blonde Ale;Woodinville, Washington, United States;Blonde Ale / Golden Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);Clear golden color, some carbonation, very small head, light lacing. Grain and biscuity malts, with a bit of hops giving a dry finish.
Redhook Winterhook Hoppy Dark Lager;Woodinville, Washington, United States;Dark Lager - India / Hoppy;Redhook Brewery (Craft Brew Alliance - AB InBev);Bottle, that pours an amber red with a medium khaki colored head. Alright lacing. Nose is caramel malt, squash, bread, fruit, and other weird veggie type stuff. Flavor most of the same. Medium or lighter bodied.
Redhook Winterhook Hoppy Dark Lager;Woodinville, Washington, United States;Dark Lager - India / Hoppy;Redhook Brewery (Craft Brew Alliance - AB InBev);Pours a clear reddish amber with a thick creme head. Aroma of sweet earthy malt and grass. Taste has resinous hoppy malt. Palate has oak. Good beer, very much like an IPA.
Redhook Winterhook Hoppy Dark Lager;Woodinville, Washington, United States;Dark Lager - India / Hoppy;Redhook Brewery (Craft Brew Alliance - AB InBev);Roast and lots of wood. Very astringent for what it ought to be. Pours mahogany with good head and great lacing. Astringent end. Tap at brewery.
Redhook Winterhook Hoppy Dark Lager;Woodinville, Washington, United States;Dark Lager - India / Hoppy;Redhook Brewery (Craft Brew Alliance - AB InBev);Pours a dark amber with a tan head. Smells better than it tastes. The roasted malts, coffee, and dark fruit on the nose don’t come through as well on the tongue. It’s a pretty mild beer with a surprising bitterness.
Redhook Winterhook Hoppy Dark Lager;Woodinville, Washington, United States;Dark Lager - India / Hoppy;Redhook Brewery (Craft Brew Alliance - AB InBev);Love the bottle. Aroma of hops and malt with some dried fruit. Overall I found it to be a medium body. A solid beer.
Redhook Winterhook Hoppy Dark Lager;Woodinville, Washington, United States;Dark Lager - India / Hoppy;Redhook Brewery (Craft Brew Alliance - AB InBev);Nice and interesting but quite bitter ad most of this brewery works. NICe shape and great aroma.
Redhook Winterhook Hoppy Dark Lager;Woodinville, Washington, United States;Dark Lager - India / Hoppy;Redhook Brewery (Craft Brew Alliance - AB InBev);Pours a deep dark caramel. Minimal smell of dark malts. Taste is lightly bitter, but not hoppy. Slight vegetable taste. Medium bodied, but alcohol is noticeable.
Redhook Winterhook Hoppy Dark Lager;Woodinville, Washington, United States;Dark Lager - India / Hoppy;Redhook Brewery (Craft Brew Alliance - AB InBev);Backlog rating. Pours a deep amber to brown with a finger of beige head that lingers. Toasted malt aromas with some caramel and floral hops. Earthy on the palate, with some mineral notes, caramel, toasted toffee and soap. Bitter finish, with herbal/floral notes with faint alcohol.
Redhook Winterhook Hoppy Dark Lager;Woodinville, Washington, United States;Dark Lager - India / Hoppy;Redhook Brewery (Craft Brew Alliance - AB InBev);Bottle at the Wine-Boutique, Felixstowe. Pours mid to dark maroon brown with a lasting bubbly off-white head. Aroma of malt, chocolate, dark fruits and hops. Moderate sweetness, medium plus bitterness. Medium body, slight oily texture, average carbonation.
Redhook Winterhook Hoppy Dark Lager;Woodinville, Washington, United States;Dark Lager - India / Hoppy;Redhook Brewery (Craft Brew Alliance - AB InBev);Hazy Brown with foamy beige head Aroma is sweet mild fruit and grain blend with hints of chocolate Flava is grainy woody with mild hop spice and nice balance with a malty backbone Feels medium with nice zingy fizz Finishes dry mildly bitter
Redhook Nut Brown Ale;Woodinville, Washington, United States;Brown Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);Aroma and flavor is nutty malts, mild fruit and a standard brown ale/smooth finish.
Redhook Nut Brown Ale;Woodinville, Washington, United States;Brown Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);"""Fairly typical brown ale, which is to say, pleasant enough but nothing special. I guess that’s all i could have hoped for. I’ve only had a couple standouts from RH. Anywho, light roast and caramel, with a hint of nut and chocolate in the nose and aroma. A tad too carbonated."
Redhook Nut Brown Ale;Woodinville, Washington, United States;Brown Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);Bottle sample from old notes. Pours brown with auburn highlights and a medium sized off white head. The aroma and flavor have nuts, brown sugar, caramel toasted malts and light citrus. Some earthy notes to the finish. Average at best.
Redhook Nut Brown Ale;Woodinville, Washington, United States;Brown Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);Bottle, pours brown with a cream colored head, toasted malt taste with some caramel and nuts. Not bad.
Redhook Nut Brown Ale;Woodinville, Washington, United States;Brown Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);"Appearance: Clear dark browns with garnet edges under a khaki head that fades into a creamy layer. Swirls thick but with no lace. Nose: Chew sticky caramel squares. Skor bars. Cinnamon and nutmeg along the edges. Cinnamon spiced apple slices in the middle – soft. Chocolate powder drifts along an Autumnal breeze. Graham crackers on top. Palate: Medium to medium-light weight. Dry in the middle with apple skins, cinnamon, and nutmeg. Slick along the sides with a mixture of melted treacle, toffee, and caramel. Whisper of diacetyl in the back mingles with a nondescript nutty bitterness. Chocolate powder in the breath. Final Thoughts: Not too shabby of a nut brown ale from Redhook; I’d drink it again. The only slightly off-putting note was the weird sweet bitterness in the end, but maybe my bottle was old. Overall though a pleasant surprise which I enjoyed from first quaff to last."
Redhook Nut Brown Ale;Woodinville, Washington, United States;Brown Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);Drank straight from the bottle. Leftover from a tailgate in which the game was so bad that the beer remaining became the highlight of that swirly Saturday evening. A smooth and medium bodied brown ale with nice barley notes and a bit of sweetness. Not bad.
Redhook Nut Brown Ale;Woodinville, Washington, United States;Brown Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);12 oz bottle pours brown with a thin tan head. Aroma of caramel, nuts, and a hint of pine. Taste is roasted malt, nutty and bread.
Redhook Nut Brown Ale;Woodinville, Washington, United States;Brown Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);Uploading old ratings that were missing comments. Not very complex but it did the job on a hot summer day and was very sessionable. ---Rated via Beer Buddy for iPhone
Redhook Nut Brown Ale;Woodinville, Washington, United States;Brown Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);Dimpled mug. Reddish brown with no head or lacing. Very little nose. OK taste of nuts and malts. Ends with a slightly thick mouth feel. This was an old bottle and I am unsure what if anything to attribute to that. Very disappointed
Redhook Nut Brown Ale;Woodinville, Washington, United States;Brown Ale;Redhook Brewery (Craft Brew Alliance - AB InBev);Bottle 12 fl oz Aroma: malty , sweet sided , slight nutty hop hints, touch of black tea , tannins. Fruity finish. Look: dark amber with hint of brown, mi lighter fizzy creamy cap. Taste/palate: sweet front with soda like feel , plenty of caramel. Sweet mellow mid. Too sweet even for me. Far too sweet. Slight hint of lemongrass at finish.
Morland Old Speckled Hen (Filtered);Bury St. Edmunds, Suffolk, England;Bitter - Premium / Strong / ESB;Greene King;Bij de philip thuis een amber kleurig lichaam met een witte kop en met een amber fruitig aroma een kruidig mout caramel fruitig droge bitter smaak met een bitter einde
Morland Old Speckled Hen (Filtered);Bury St. Edmunds, Suffolk, England;Bitter - Premium / Strong / ESB;Greene King;Ar: toffee, malt, caramel Ap: copper, creamy head T: malty, med sweetness P: thin/med body
Morland Old Speckled Hen (Filtered);Bury St. Edmunds, Suffolk, England;Bitter - Premium / Strong / ESB;Greene King;Kolor bursztynowy, klarowny. Piwo przykrywa bardzo wysoki, bia³y, spieniony puch. D³ugotrwa³a piana pozostawia sporo zdobieñ na szklance. Aromat: mocna, intensywna s³odowoœæ okraszona przez chmielowe nuty trawiaste, miesza siê z akcentami spalonego karmelu i odrobiny toffi. Smak podobnie, karmel, s³odowoœæ, trochê toffi i mo¿e nawet nieco mas³a. Goryczka, hm ... no jakaœ tam jest ale nic szczególnego. Wysycenie œrednie do wysokiego. Treœciwoœæ na poziomie œrednim.
Morland Hen's Tooth;Bury St. Edmunds, Suffolk, England;Strong Ale - English;Greene King;Bottle. Pours a clear deep amber colour with a frothy off white head. Aroma of bready malts, fruit, some toasted grain, slight yeast, a hint of nuts, caramel, ginger and subtle spicy hops. Taste of bready malts, toasted grain, slight nuts, caramel, fruit and subtle spicy hops. Medium bodied and soft carbonation. A dryish, spicy fruit and toasted malt bitterness in the finish. Expecting a lot worse to be honest. Very malty, traditional, sweet on the tongue. Then some English hops, spice and fruits. Not bad actually.
Morland Hen's Tooth;Bury St. Edmunds, Suffolk, England;Strong Ale - English;Greene King;Piwo wypite jakiœ czas temu. Tylko ogólna ocena w celu uzupe³nienia profilu.
Morland Hen's Tooth;Bury St. Edmunds, Suffolk, England;Strong Ale - English;Greene King;Fles 50cl thuis. Maltig, zoeten, kleffig, droppig, ook bittertonen, syrup. (1-2018).
Morland Hen's Tooth;Bury St. Edmunds, Suffolk, England;Strong Ale - English;Greene King;17Mar2018 Twigs, bitter grain malts, straw, grass, hay. Clear gold, small, creamy, white head. Light sweet. Bitter grain malts, straw, some caramel appearing, more twigs, grassy bitterness in the finish. Not great. Bottle from Tesco, Amersham.
Morland Hen's Tooth;Bury St. Edmunds, Suffolk, England;Strong Ale - English;Greene King;Piwo wypite jakiœ czas temu. Ocena wystawiona na podstawie wspomnieñ z degustacji, w ramach uzupe³nienia profilu.
Morland Hen's Tooth;Bury St. Edmunds, Suffolk, England;Strong Ale - English;Greene King;Bottle from Tesco. Clear deep amber. Nose is sweet resinous and caramel malty, biscuit, toffee. Tastes caramel malty, sweetish, wood, light bitter, light boozy, biscuit.
Morland Hen's Tooth;Bury St. Edmunds, Suffolk, England;Strong Ale - English;Greene King;500mL bottle from Vintage Wines. Malty aromas, skunky hops. Clear amber with a mostly fading white head. Strong, sweet, malt-dominant, light booze, lightly herbaceous. Full bodied, sticky.
Morland Hen's Tooth;Bury St. Edmunds, Suffolk, England;Strong Ale - English;Greene King;500ml bottle. Poured a clear copper colour with a frothy white. The aroma is malt, rich sweet red berry fruit, woody hop. The flavour is moderate bitter light sweet with a rich sweet malt, fruit, dry crisp woody hop bitter palate and a long bitter finish. Medium bodied with soft carbonation.
Morland Hen's Tooth;Bury St. Edmunds, Suffolk, England;Strong Ale - English;Greene King;Piana obfita o œrednich i du¿ych oczkach, utrzymuje sie. Kolor klarowny bursztyn. Aromat s³odowy owocowy przyjemny. Smak uderza wysokie nasycenie i ¿elazo. Jest s³odowoœc karmel, lekko owocowe. Klasyczne angielskie ALE z œredni¹ do wysokiej goryczk¹ lekko wyczuwalnym alkoholem. Przyjemne dobre. Ciekawe, warto spróbowaæ choæ zachwytów nie ma.
Morland Hen's Tooth;Bury St. Edmunds, Suffolk, England;Strong Ale - English;Greene King;Butelka 0,5 l. Barwa ciemno miedziana, klarowna. Aromat chlebowy, delikatnie karmelowy. W smaku brak pe³ni.
Morland Original Bitter (Bottle);Bury St. Edmunds, Suffolk, England;Bitter - Ordinary / Best;Greene King;March 2008: clear 500ml bottle, no BBD found, it must last forever! Poured into a pint sleeve. Good healthy looking copper/amber colour, clear with a few bubbles rising up to the white foaming head. A sweet almost candy aroma hits your nose at first, it peters away to not much of anything, almost aroma-less towards the end. Fairly bitter and refreshing taste, like a good English Bitter should taste. Hops and malted barley both evident, a good strong flavour when first tasted. Although it has bite to it, there is a flaw in the beer. It doesn’t have enough umph to stay flavoursome in the mouth, it fades away very quickly to a nothingness. Better than I anticipated, and not bad really.
